fecha;sol;tmin;tmax;prec
28/12/2017;3,2;12;18;0
29/12/2017;2,7;12;19;0
30/12/2017;4,4;11;19;0
31/12/2017;5,9;9;19;0
01/01/2018;6,5;8;19;0
02/01/2018;4,7;8;18;0
03/01/2018;4,6;9;18;0
04/01/2018;4,2;9;17;7,5
05/01/2018;2,6;9;15;8
06/01/2018;2,4;8;13;12,5
07/01/2018;2,4;6;13;7,5
08/01/2018;3,2;5;13;13
09/01/2018;3,1;5;13;8,5
10/01/2018;4,6;5;14;5,5
11/01/2018;4,2;5;14;0
12/01/2018;5;6;14;2
13/01/2018;6,2;5;13;2
14/01/2018;6,6;4;13;2,5
15/01/2018;6,9;5;14;0,5
16/01/2018;7,9;5;16;0
17/01/2018;8,8;5;17;0
18/01/2018;8,6;6;18;0
19/01/2018;8,2;6;18;0
20/01/2018;8,2;6;18;0
21/01/2018;8,7;5;19;0
22/01/2018;8,8;5;19;0
23/01/2018;7,5;6;18;0
24/01/2018;7,9;6;18;0,5
25/01/2018;8;6;17;0,5
26/01/2018;7,2;5;16;0,5
27/01/2018;6,1;6;16;0
28/01/2018;6,6;6;17;0
29/01/2018;5,9;7;18;0
30/01/2018;5,4;8;18;0
31/01/2018;6,2;8;18;0
01/02/2018;7,4;6;17;0
02/02/2018;7,2;5;16;0
03/02/2018;7,3;3;14;0
04/02/2018;7,2;3;14;0
05/02/2018;7,2;2;14;0
06/02/2018;7,3;2;14;0
07/02/2018;8,5;1;14;0
08/02/2018;9,3;2;15;0
09/02/2018;9,9;2;15;0
10/02/2018;9;3;16;0
11/02/2018;9;3;17;0
12/02/2018;8,9;3;17;0
13/02/2018;8,9;4;18;0
14/02/2018;9,1;5;19;0
15/02/2018;9,2;5;19;0
16/02/2018;9;6;20;0
17/02/2018;8,9;7;20;0
18/02/2018;9;7;20;0
19/02/2018;9;7;20;0
20/02/2018;10;6;20;0
21/02/2018;10,3;5;20;0
22/02/2018;10,7;4;19;0
23/02/2018;9,7;5;19;0
24/02/2018;8,7;4;19;0
25/02/2018;7,5;6;19;0,5
26/02/2018;5,3;9;19;2,5
27/02/2018;4,2;11;19;8
28/02/2018;3,1;11;18;13
01/03/2018;1,9;12;18;18
02/03/2018;2,3;12;18;16,5
03/03/2018;3,7;11;18;12
04/03/2018;3;11;17;6,5
05/03/2018;4,4;10;17;3
06/03/2018;4,6;10;17;5,5
07/03/2018;3,5;10;17;4,5
08/03/2018;3,1;10;17;6,5
09/03/2018;4,1;11;17;6,5
10/03/2018;4,6;11;18;7
11/03/2018;5,2;12;18;4,5
12/03/2018;5,1;11;19;1,5
13/03/2018;5,2;11;18;4
14/03/2018;5,7;10;18;5
15/03/2018;3,8;10;18;4,5
16/03/2018;4;9;17;8
17/03/2018;4,7;8;16;6,5
18/03/2018;5,5;8;16;9
19/03/2018;6,2;7;16;2,5
20/03/2018;8,5;6;16;2
21/03/2018;7,6;6;16;0
22/03/2018;9;6;16;0,5
23/03/2018;8,3;6;17;1,5
24/03/2018;8,3;7;17;1,5
25/03/2018;8,4;7;19;1
26/03/2018;10,6;8;21;0,5
27/03/2018;10,6;8;22;0
28/03/2018;10,9;8;22;0
29/03/2018;10,8;9;22;0
30/03/2018;10,6;9;22;0
31/03/2018;10,3;9;20;0
01/04/2018;9,6;10;21;0
02/04/2018;10,2;10;21;0
03/04/2018;10,1;10;23;0
04/04/2018;10,1;11;22;0
05/04/2018;8,9;11;22;2
06/04/2018;9,4;10;21;3
07/04/2018;8,9;10;20;3,5
08/04/2018;7,1;9;18;1,5
09/04/2018;6,9;9;17;5,5
10/04/2018;6,3;9;17;5
11/04/2018;5,3;8;16;12
12/04/2018;6;8;17;9,5
13/04/2018;6,5;8;18;9,5
14/04/2018;7;8;18;4,5
15/04/2018;9,3;8;20;1,5
16/04/2018;10,8;9;23;1,5
17/04/2018;10,9;10;24;0
18/04/2018;12;11;25;0
19/04/2018;10,1;12;26;0
20/04/2018;9,3;13;26;0
21/04/2018;9,1;15;26;3,5
22/04/2018;8,9;16;25;3,5
23/04/2018;8,8;16;26;3,5
24/04/2018;10;15;26;2
25/04/2018;10,4;15;26;2
26/04/2018;10,1;14;24;2
27/04/2018;10;13;23;0
28/04/2018;9,7;11;21;0
29/04/2018;9,9;10;20;1
30/04/2018;10;8;19;2
01/05/2018;10,2;8;20;2
02/05/2018;10,4;8;22;1
03/05/2018;11,2;9;24;0
04/05/2018;11,7;10;25;0
05/05/2018;11,8;12;27;0
06/05/2018;11,1;13;27;0
07/05/2018;9;14;26;0
08/05/2018;8,5;14;25;0
09/05/2018;8,4;14;25;0
10/05/2018;8,2;14;24;0
11/05/2018;9,5;12;23;0
12/05/2018;12;11;24;0
13/05/2018;12,7;11;26;0
14/05/2018;13,2;11;27;0
15/05/2018;13,4;12;28;0
16/05/2018;12,1;13;29;0
17/05/2018;11,1;14;29;0,5
18/05/2018;10;14;28;4
19/05/2018;8,6;15;27;4
20/05/2018;8;15;27;4
21/05/2018;8,3;15;27;0
22/05/2018;7,4;15;26;0
23/05/2018;6,8;15;26;0,5
24/05/2018;6,9;15;26;0,5
25/05/2018;6,4;15;25;0
26/05/2018;6,5;15;25;0
27/05/2018;7,3;15;25;0
28/05/2018;7,1;15;25;0
29/05/2018;8,3;15;25;0
30/05/2018;9,7;14;26;0
31/05/2018;10,2;14;25;0
01/06/2018;11,4;14;26;0
02/06/2018;12,7;14;26;0
03/06/2018;11,1;14;26;0
04/06/2018;9,8;15;25;0
05/06/2018;10;15;25;0
06/06/2018;8;15;24;0
07/06/2018;7,6;15;24;0,5
08/06/2018;8,6;15;25;0,5
09/06/2018;8,1;15;25;0,5
10/06/2018;8,3;15;25;0
11/06/2018;10,1;15;27;0
12/06/2018;10,9;15;29;0
13/06/2018;11,7;16;31;0
14/06/2018;13,5;16;33;0
15/06/2018;13,6;17;35;0
16/06/2018;13,5;18;36;0
17/06/2018;13,6;19;37;0
18/06/2018;13;19;37;0
19/06/2018;12,3;20;37;0
20/06/2018;12;20;36;0
21/06/2018;12,1;20;36;0
22/06/2018;11,8;20;35;0
23/06/2018;11,2;20;34;0
24/06/2018;11,6;20;34;0
25/06/2018;12;19;33;0
26/06/2018;11,1;19;31;0
27/06/2018;10,7;18;30;0
28/06/2018;10,9;18;30;0
29/06/2018;10,4;18;29;0
30/06/2018;9,9;18;28;0
01/07/2018;11;17;30;0
02/07/2018;11,6;17;30;0
03/07/2018;12,7;17;31;0
04/07/2018;13,3;17;32;0
05/07/2018;13,8;17;34;0
06/07/2018;13,7;18;35;0
07/07/2018;13,8;19;36;0
08/07/2018;13,7;19;36;0
09/07/2018;12,9;20;35;0
10/07/2018;11,6;20;33;0
11/07/2018;10,9;19;31;0
12/07/2018;10,4;19;30;0
13/07/2018;9,8;18;29;0
14/07/2018;10,6;17;30;0
15/07/2018;12;17;31;0
16/07/2018;12,6;17;32;0
17/07/2018;13,2;17;34;0
18/07/2018;13,8;17;35;0
19/07/2018;13,8;18;35;0
20/07/2018;13,8;18;35;0
21/07/2018;13,7;18;35;0
22/07/2018;13,4;18;35;0
23/07/2018;13,5;18;34;0
24/07/2018;12,8;18;34;0
25/07/2018;12,7;18;34;0
26/07/2018;12,7;18;34;0
27/07/2018;13;18;34;0
28/07/2018;13;18;34;0
29/07/2018;13,7;18;35;0
30/07/2018;13,5;19;37;0
31/07/2018;13,1;20;38;0
01/08/2018;12,9;21;41;0
02/08/2018;12,5;22;42;0
03/08/2018;12,3;23;43;0
04/08/2018;12,2;23;42;0
05/08/2018;12,1;23;42;0
06/08/2018;12,2;23;40;0
07/08/2018;12,4;22;39;0
08/08/2018;12,5;21;38;0
09/08/2018;12,7;21;37;0
10/08/2018;12,9;20;37;0
11/08/2018;12,9;20;37;0
12/08/2018;12,5;21;37;0
13/08/2018;12,1;21;35;0
14/08/2018;11;20;34;0
15/08/2018;10,8;20;34;0
16/08/2018;10,7;20;34;0
17/08/2018;11,1;20;35;0
18/08/2018;11;21;36;0
19/08/2018;11,9;21;38;0
20/08/2018;12;22;38;0
21/08/2018;11,5;22;38;0
22/08/2018;11,4;22;38;0
23/08/2018;11,8;22;38;0
24/08/2018;11,8;21;38;0
25/08/2018;10,9;21;39;0
26/08/2018;11,2;21;38;0
27/08/2018;10,6;21;37;0
28/08/2018;10,6;20;37;0
29/08/2018;10,5;21;37;0
30/08/2018;11,4;21;37;0
31/08/2018;11,3;21;37;0
01/09/2018;11,4;21;36;0
02/09/2018;10,8;21;35;0
03/09/2018;9,9;20;33;0
04/09/2018;9,9;20;32;0
05/09/2018;9,8;19;30;0
06/09/2018;8,5;18;30;0
07/09/2018;8;19;31;0
08/09/2018;9;19;32;0
09/09/2018;9;19;32;0
10/09/2018;9;20;33;0
11/09/2018;10,3;20;34;0
12/09/2018;10,5;20;34;0
13/09/2018;9,9;20;33;6,5
14/09/2018;10;20;33;8
15/09/2018;9,8;20;33;8
16/09/2018;10;20;33;1,5
17/09/2018;10,9;21;34;0
18/09/2018;11,3;21;34;0
19/09/2018;11,2;21;35;0
20/09/2018;11,4;21;35;0
21/09/2018;11,5;21;36;0
22/09/2018;11,5;21;37;0
23/09/2018;11,5;20;38;0
24/09/2018;11,5;20;37;0
25/09/2018;11,3;21;36;0
26/09/2018;11,1;21;35;0
27/09/2018;11;20;34;0
28/09/2018;10,9;20;33;0
29/09/2018;10,7;20;33;0
30/09/2018;10,9;19;33;0
01/10/2018;11;18;33;0
02/10/2018;11;17;34;0
03/10/2018;11,1;17;34;0
04/10/2018;11,2;16;34;0
05/10/2018;10,9;16;33;0
06/10/2018;10,5;16;32;0
07/10/2018;10,4;16;31;0
08/10/2018;9,2;16;30;0
09/10/2018;7,9;17;29;1,5
10/10/2018;7,2;18;28;2
11/10/2018;7,7;18;29;2
12/10/2018;7,6;18;28;4
13/10/2018;7;16;26;4
14/10/2018;7,5;15;26;8,5
15/10/2018;8,4;14;25;4,5
16/10/2018;6,3;14;22;6,5
17/10/2018;6,2;13;23;3,5
18/10/2018;5,7;14;22;3,5
19/10/2018;5,4;14;22;6,5
20/10/2018;5,3;14;22;5,5
21/10/2018;6,3;15;23;5,5
22/10/2018;6,3;15;24;1
23/10/2018;8,1;16;26;0
24/10/2018;7;16;25;0,5
25/10/2018;6,6;15;24;3,5
26/10/2018;7,2;13;22;4
27/10/2018;7,2;11;20;3,5
28/10/2018;5,9;11;18;4,5
29/10/2018;6,5;9;18;8
30/10/2018;6,9;8;17;11,5
31/10/2018;6,3;8;18;7
01/11/2018;5,8;9;18;3,5
02/11/2018;5,4;9;18;0
03/11/2018;6,4;9;19;2,5
04/11/2018;6;9;19;2,5
05/11/2018;5,5;10;19;2,5
06/11/2018;4,1;10;18;1
07/11/2018;5,9;10;19;8,5
08/11/2018;4,6;10;19;8
09/11/2018;4;12;19;7,5
10/11/2018;3,6;12;19;10
11/11/2018;4,7;12;20;10,5
12/11/2018;4,2;13;21;10,5
13/11/2018;4,9;14;21;0,5
14/11/2018;5,7;13;21;0
15/11/2018;6,5;12;22;0
16/11/2018;5,3;13;21;0
17/11/2018;4,2;12;20;7
18/11/2018;3,7;12;19;12
19/11/2018;3,4;12;18;12
20/11/2018;2,5;12;17;5
21/11/2018;3,8;11;18;6
22/11/2018;4,6;10;18;5,5
23/11/2018;4,5;11;18;7
24/11/2018;4,9;10;18;3,5
25/11/2018;6,6;9;18;3,5
26/11/2018;7;9;18;1,5
27/11/2018;6,9;8;18;0
28/11/2018;8,2;7;18;0,5
29/11/2018;8,2;7;18;0,5
30/11/2018;8,4;7;18;0,5
01/12/2018;8,2;7;19;0
02/12/2018;8,9;8;20;0
03/12/2018;9;8;21;0
04/12/2018;9,2;8;22;0
05/12/2018;9,3;8;22;0
06/12/2018;9,4;8;22;0
07/12/2018;9,4;8;22;0
08/12/2018;9,3;9;22;0
09/12/2018;8;8;21;0
10/12/2018;6,8;9;20;0
11/12/2018;6,1;9;19;1
12/12/2018;5,7;9;19;2
13/12/2018;5,7;8;17;2
14/12/2018;5,5;7;17;0,5
15/12/2018;5,8;6;16;0,5
16/12/2018;6,2;6;16;0,5
17/12/2018;6,3;6;16;1,5
18/12/2018;6,1;7;16;1
19/12/2018;7,6;7;17;1
20/12/2018;8,4;8;17;0
21/12/2018;8,6;8;18;0
22/12/2018;8,8;7;18;0
23/12/2018;8,6;6;19;0
24/12/2018;8,5;6;18;0
25/12/2018;8,3;6;18;0
26/12/2018;8,3;5;18;0
27/12/2018;8,3;5;17;0
28/12/2018;8,7;6;17;0
29/12/2018;8,8;6;17;0
30/12/2018;9;5;17;0
31/12/2018;9;5;17;0
01/01/2019;8,9;5;17;0
02/01/2019;8,9;4;17;0
03/01/2019;8,9;4;17;0
04/01/2019;8,9;3;17;0
05/01/2019;9,1;3;17;0
06/01/2019;9,3;2;17;0
07/01/2019;9,4;2;18;0
08/01/2019;9,4;1;18;0
09/01/2019;9,4;1;17;0
10/01/2019;9,5;2;16;0
11/01/2019;9,5;2;16;0
12/01/2019;9,5;2;16;0
13/01/2019;8,5;2;16;0
14/01/2019;8,3;3;16;0
15/01/2019;7;3;16;0
16/01/2019;6,8;3;16;0
17/01/2019;4,9;4;15;0,5
18/01/2019;5;5;16;1,5
19/01/2019;5,3;5;16;1,5
20/01/2019;5,9;4;16;1
21/01/2019;5,6;6;16;0
22/01/2019;7,2;6;17;0
23/01/2019;8,2;6;18;0
24/01/2019;8,2;6;19;0
25/01/2019;8,7;7;19;0
26/01/2019;9,2;6;19;0
27/01/2019;8,3;5;19;0
28/01/2019;7;6;18;0
29/01/2019;5,4;7;17;1
30/01/2019;5;8;17;8
31/01/2019;5,1;8;17;8
01/02/2019;6,4;8;16;7
02/02/2019;7,8;6;16;0
03/02/2019;9,5;4;17;0
04/02/2019;10;3;18;0
05/02/2019;10;3;19;0
06/02/2019;10;4;20;0
07/02/2019;10;4;20;0
08/02/2019;9,1;5;20;0
09/02/2019;8,7;6;19;0
10/02/2019;8,6;6;19;0
11/02/2019;8,7;7;20;0
12/02/2019;8,8;7;20;0
13/02/2019;9,6;7;21;0
14/02/2019;9,2;7;21;0
15/02/2019;9,2;7;21;0
16/02/2019;7,5;7;21;0
17/02/2019;6,9;7;20;0
18/02/2019;6,8;7;20;0
19/02/2019;7,7;7;21;0
20/02/2019;7,7;8;21;0
21/02/2019;9,2;8;22;0
22/02/2019;9,9;7;23;0
23/02/2019;10,1;7;23;0
24/02/2019;10,3;7;24;0
25/02/2019;10,3;6;23;0
26/02/2019;10,4;6;24;0
27/02/2019;10,2;6;23;0
28/02/2019;9,7;6;23;0
01/03/2019;9,7;6;23;0
02/03/2019;8,1;7;22;0
03/03/2019;6,4;9;21;0
04/03/2019;5,6;10;21;0
05/03/2019;5,8;9;20;1,5
06/03/2019;4,9;10;19;1,5
07/03/2019;6,6;9;19;1,5
08/03/2019;8,7;8;21;0
09/03/2019;9,9;8;23;0
10/03/2019;10,3;9;25;0
11/03/2019;11,4;9;25;0
12/03/2019;11,5;9;25;0
13/03/2019;11,6;9;25;0
14/03/2019;11,6;8;25;0
15/03/2019;11,2;8;25;0
16/03/2019;10,9;8;25;0
17/03/2019;10,9;8;25;0
18/03/2019;10,9;8;24;0
19/03/2019;10,9;8;23;0
20/03/2019;11,3;8;22;0
21/03/2019;11,5;8;21;0
22/03/2019;11,2;8;22;0
23/03/2019;11;9;23;0
24/03/2019;10,8;10;24;0
25/03/2019;10,8;10;24;0
26/03/2019;10,9;11;24;0
27/03/2019;11;10;24;0
28/03/2019;11,1;10;24;0
29/03/2019;10,5;10;24;0
30/03/2019;9,3;10;23;0
31/03/2019;8,4;10;23;4
01/04/2019;8,7;11;23;4
02/04/2019;9;10;22;4
03/04/2019;8,8;10;20;2,5
04/04/2019;8,9;9;20;3
05/04/2019;7,8;8;19;4
06/04/2019;6;9;18;3
07/04/2019;5,1;9;18;6,5
08/04/2019;6,2;8;19;5,5
09/04/2019;7,3;8;20;3,5
10/04/2019;9,5;8;21;0
11/04/2019;11,4;8;23;0
12/04/2019;12;8;24;0
13/04/2019;11,9;9;25;0
14/04/2019;12,1;10;26;0
15/04/2019;10,1;10;26;0
16/04/2019;8,5;11;25;0,5
17/04/2019;7,9;11;23;2,5
18/04/2019;6,5;10;22;3
19/04/2019;5,6;11;21;2,5
20/04/2019;7;11;22;0,5
21/04/2019;8;11;21;3
22/04/2019;6,7;11;21;3
23/04/2019;7,5;11;21;8,5
24/04/2019;8,6;9;21;5,5
25/04/2019;9,2;9;21;5
26/04/2019;9,9;9;23;0
27/04/2019;12,1;10;26;0
28/04/2019;13;10;28;0
29/04/2019;12,9;12;30;0
30/04/2019;12,8;12;30;0
01/05/2019;12,9;13;30;0
02/05/2019;11,5;14;29;0
03/05/2019;10,4;14;28;0
04/05/2019;9,6;15;27;0
05/05/2019;9,4;14;26;0
06/05/2019;8,6;14;26;0
07/05/2019;8,6;14;26;0
08/05/2019;9,9;14;28;0
09/05/2019;10,8;15;29;0
10/05/2019;11,2;16;30;0
11/05/2019;12,1;16;33;0
12/05/2019;13,7;16;34;0
13/05/2019;13,7;16;35;0
14/05/2019;13,6;16;35;0
15/05/2019;13,6;15;33;0
16/05/2019;13,6;14;31;0
17/05/2019;13,1;14;29;0
18/05/2019;13,1;14;28;0
19/05/2019;12,9;13;27;0
20/05/2019;12,9;13;29;0
21/05/2019;12,6;14;30;0
22/05/2019;12,6;14;31;0
23/05/2019;12,6;15;32;0
24/05/2019;13;15;33;0
25/05/2019;13;15;33;0
26/05/2019;13,3;16;34;0
27/05/2019;13,9;16;35;0
28/05/2019;13,9;16;35;0
29/05/2019;13,9;17;35;0
30/05/2019;13,9;17;35;0
31/05/2019;13,9;17;35;0
01/06/2019;13,9;17;35;0
02/06/2019;13,9;17;35;0
03/06/2019;13,8;16;33;0
04/06/2019;13,8;16;32;0
05/06/2019;13,5;16;30;0
06/06/2019;13,3;15;29;0
07/06/2019;13,4;16;29;0
08/06/2019;13,4;16;30;0
09/06/2019;13,5;15;30;0
10/06/2019;13,8;15;31;0
11/06/2019;14;15;30;0
12/06/2019;14;15;30;0
13/06/2019;13,8;14;30;0
14/06/2019;13;14;30;0
15/06/2019;13;14;30;0
16/06/2019;13;14;30;0
17/06/2019;12,6;15;30;0
18/06/2019;12,5;16;30;0
19/06/2019;13,3;16;30;0
20/06/2019;13,2;16;31;0
21/06/2019;13,1;16;32;0
22/06/2019;13,2;17;32;0
23/06/2019;13,4;17;33;0
24/06/2019;13,2;18;33;0
25/06/2019;13,2;18;32;0
26/06/2019;13,4;19;33;0
27/06/2019;13,7;19;34;0
28/06/2019;12,8;20;33;0
29/06/2019;12,5;20;34;0
30/06/2019;12,6;20;33;0
01/07/2019;11,5;20;32;0
02/07/2019;11,2;19;30;0
03/07/2019;12;18;31;0
04/07/2019;12,1;17;31;0
05/07/2019;11,9;17;31;0
06/07/2019;13,1;17;31;0
07/07/2019;13,3;17;31;0
08/07/2019;13,2;17;32;0
09/07/2019;13,4;18;34;0
10/07/2019;11,7;19;34;0
11/07/2019;11;19;35;0
12/07/2019;10,7;20;35;0
13/07/2019;10,4;20;34;0
14/07/2019;9,5;20;32;0
15/07/2019;10,1;20;31;0
16/07/2019;10,2;19;33;0
17/07/2019;10,3;20;34;0
18/07/2019;10,4;20;36;0
19/07/2019;11,2;21;37;0
20/07/2019;12,2;22;38;0
21/07/2019;12,7;23;38;0
22/07/2019;12,7;24;38;0
23/07/2019;12,9;23;37;0
24/07/2019;13;23;36;0
25/07/2019;12,1;22;34;0
26/07/2019;12;21;34;0
27/07/2019;12;20;33;0
28/07/2019;12;20;33;0
29/07/2019;12,1;20;34;0
30/07/2019;13,1;21;35;0
31/07/2019;13,3;21;36;0
01/08/2019;13,3;21;36;0
02/08/2019;12,8;21;36;0
03/08/2019;12,9;20;36;0
04/08/2019;12,9;19;37;0
05/08/2019;12;19;36;0
06/08/2019;11,9;19;36;0
07/08/2019;12,4;19;36;0
08/08/2019;12,3;20;35;0
09/08/2019;12,2;20;35;0
10/08/2019;12,9;20;35;0
11/08/2019;12,9;20;35;0
12/08/2019;12,8;19;36;0
13/08/2019;12,8;19;37;0
14/08/2019;12,9;20;38;0
15/08/2019;13;20;39;0
16/08/2019;13;21;38;0
17/08/2019;13;21;38;0
18/08/2019;13;20;37;0
19/08/2019;12,9;20;36;0
20/08/2019;12,8;20;35;0
21/08/2019;12,7;21;36;0
22/08/2019;12,6;22;37;0
23/08/2019;12,4;22;37;0
24/08/2019;11,8;22;36;0
25/08/2019;11,6;21;35;0
26/08/2019;11,4;20;35;0
27/08/2019;10,8;21;35;0
28/08/2019;10,9;21;35;0
29/08/2019;11,5;21;36;0
30/08/2019;11,7;21;37;0
31/08/2019;11,7;22;37;0
01/09/2019;12,1;21;37;0
02/09/2019;10,9;22;37;0
03/09/2019;10,5;22;36;0
04/09/2019;10,1;22;36;0
05/09/2019;10,1;22;36;0
06/09/2019;8,7;22;35;0
07/09/2019;9,8;21;35;0
08/09/2019;10,2;21;34;0
09/09/2019;10,3;20;32;0
10/09/2019;9,9;19;31;0
11/09/2019;10;19;31;0
12/09/2019;8,9;18;29;1
13/09/2019;8,5;19;29;1
14/09/2019;8,4;19;30;1
15/09/2019;8,6;19;30;0
16/09/2019;9,7;19;30;0
17/09/2019;9,4;19;31;0
18/09/2019;8,1;19;31;0
19/09/2019;6,7;19;29;0
20/09/2019;6,3;19;29;0,5
21/09/2019;6,4;18;29;0,5
22/09/2019;7,7;17;29;0,5
23/09/2019;9,3;17;30;0
24/09/2019;11;17;31;0
25/09/2019;11,6;16;33;0
26/09/2019;11,5;16;33;0
27/09/2019;11,5;16;33;0
28/09/2019;10,9;16;34;0
29/09/2019;10,9;16;34;0
30/09/2019;10,8;16;33;0
01/10/2019;10,7;15;32;0
02/10/2019;10,7;15;31;0
03/10/2019;11,2;15;31;0
04/10/2019;11,2;14;31;0
05/10/2019;11,1;14;32;0
06/10/2019;11,1;15;33;0
07/10/2019;11;16;33;0
08/10/2019;11;16;34;0
09/10/2019;9,9;17;33;0
10/10/2019;9,5;18;32;0
11/10/2019;9;18;31;0
12/10/2019;8,4;18;30;0,5
13/10/2019;8,2;17;28;0,5
14/10/2019;9,2;15;27;0,5
15/10/2019;9,6;13;26;0
16/10/2019;8,5;12;25;0
17/10/2019;7,7;12;24;0
18/10/2019;7,5;12;24;2
19/10/2019;7,5;12;23;2
20/10/2019;7;12;22;2
21/10/2019;6,9;11;21;0
22/10/2019;8,3;10;21;0
23/10/2019;8,5;10;23;0
24/10/2019;8,5;10;24;0
25/10/2019;8,8;10;25;0
26/10/2019;10;11;26;0
27/10/2019;9,5;13;27;0
28/10/2019;8,8;14;27;0
29/10/2019;8,1;15;26;0
30/10/2019;8;16;26;0
31/10/2019;7,2;17;27;0
01/11/2019;6,8;17;26;0
02/11/2019;5,9;18;26;0
03/11/2019;6,2;16;25;0
04/11/2019;6,2;15;23;0
05/11/2019;6,4;13;22;0,5
06/11/2019;7;11;21;1
07/11/2019;8,4;9;21;1
08/11/2019;7,9;8;20;0,5
09/11/2019;6,1;9;20;0
10/11/2019;6,8;8;20;0
11/11/2019;5,8;10;20;0
12/11/2019;4,7;11;20;0
13/11/2019;4,5;10;19;0,5
14/11/2019;6,4;8;18;0,5
15/11/2019;4,6;7;17;0,5
16/11/2019;5,6;6;16;3
17/11/2019;6,1;5;16;3
18/11/2019;5,2;5;16;3
19/11/2019;3,3;7;15;2,5
20/11/2019;3,2;9;16;12
21/11/2019;2,9;9;16;15,5
22/11/2019;3,3;9;16;13
23/11/2019;3,3;11;17;3,5
24/11/2019;3,4;11;18;0
25/11/2019;3,7;11;18;0,5
26/11/2019;3,1;11;18;0,5
27/11/2019;3,1;12;19;0,5
28/11/2019;4,7;11;19;0
29/11/2019;5,4;11;19;0
30/11/2019;5,8;10;18;1,5
01/12/2019;6,6;10;18;2
02/12/2019;6,5;9;18;2
03/12/2019;6,8;9;17;0
04/12/2019;7,9;8;18;0
05/12/2019;8,7;8;18;0
06/12/2019;7,3;8;18;0
07/12/2019;7,4;8;19;0
08/12/2019;6,5;8;19;0
09/12/2019;5,9;7;18;0
10/12/2019;4,8;8;18;0
11/12/2019;4,6;9;18;0
12/12/2019;3,4;10;18;0
13/12/2019;3,4;10;18;0
14/12/2019;3,7;11;18;1
15/12/2019;3,8;10;18;1
16/12/2019;3,7;10;18;5
17/12/2019;3;11;18;22
18/12/2019;2,1;12;17;24,5
19/12/2019;1,8;13;18;21
20/12/2019;3;14;18;3
21/12/2019;4,8;13;19;0,5
22/12/2019;6,5;12;19;0
23/12/2019;8,2;11;20;0
24/12/2019;8,8;11;20;0
25/12/2019;8,9;10;21;0
26/12/2019;8,9;10;21;0
27/12/2019;9,1;9;20;0
28/12/2019;9,2;9;19;0
29/12/2019;9,2;8;18;0
30/12/2019;9,1;7;17;0
31/12/2019;7,4;6;16;0
01/01/2020;6,6;6;16;0
02/01/2020;6,6;6;16;0
03/01/2020;6,6;6;16;0
04/01/2020;6,7;6;16;0
05/01/2020;8,4;5;17;0
06/01/2020;9,2;5;17;0
07/01/2020;8,9;5;17;0
08/01/2020;9;5;17;0
09/01/2020;9;4;17;0
10/01/2020;9;4;16;0
11/01/2020;8,8;4;16;0
12/01/2020;8,9;5;17;0
13/01/2020;8,8;5;17;0
14/01/2020;7,8;6;17;0
15/01/2020;6;7;17;0
16/01/2020;5,6;8;18;2
17/01/2020;4,9;8;17;2
18/01/2020;4;8;15;2
19/01/2020;3,1;7;14;0,5
20/01/2020;3,1;8;13;3,5
21/01/2020;1,9;8;13;7,5
22/01/2020;1,1;8;13;14
23/01/2020;1,9;8;14;12
24/01/2020;3;8;14;8
25/01/2020;3;8;15;0,5
26/01/2020;4,2;8;16;0
27/01/2020;5,2;8;16;0
28/01/2020;4,5;9;17;0
29/01/2020;4,6;10;17;0
30/01/2020;5,7;10;18;0
31/01/2020;6,5;10;19;0
01/02/2020;7,3;11;21;0
02/02/2020;8,4;11;23;0
03/02/2020;9,3;11;23;0
04/02/2020;10;10;23;0
05/02/2020;8,9;10;23;0
06/02/2020;7,2;10;21;0
07/02/2020;6,6;10;20;0
08/02/2020;6,6;11;20;0
09/02/2020;6,8;11;20;0
10/02/2020;6;12;20;0
11/02/2020;6,8;11;20;0
12/02/2020;7;11;21;0
13/02/2020;7;10;21;0
14/02/2020;6,9;10;21;0
15/02/2020;8,5;9;22;0
16/02/2020;9,3;10;23;0
17/02/2020;9,5;10;22;0
18/02/2020;9,6;10;22;0
19/02/2020;9,7;10;22;0
20/02/2020;10,1;10;22;0
21/02/2020;10,3;9;23;0
22/02/2020;10,6;9;23;0
23/02/2020;9,9;9;23;0
24/02/2020;9,9;9;23;0
25/02/2020;9,9;8;23;0
26/02/2020;9,9;8;23;0
27/02/2020;8,3;9;22;0
28/02/2020;7,5;9;21;0
29/02/2020;7;10;21;0,5
01/03/2020;6,7;11;21;0,5
02/03/2020;6,7;11;20;0,5
03/03/2020;7,6;10;21;0
04/03/2020;8,9;9;21;0
05/03/2020;9,5;8;21;0
06/03/2020;9,8;8;22;0
07/03/2020;10;8;22;0
08/03/2020;10,8;9;24;0
09/03/2020;10,9;9;26;0
10/03/2020;10,8;10;27;0
11/03/2020;10,2;11;26;0
12/03/2020;9,1;12;26;0
13/03/2020;8,8;12;25;0
14/03/2020;8,4;11;22;0
15/03/2020;7,4;11;21;0,5
16/03/2020;7,8;11;21;0,5
17/03/2020;7,9;11;21;0,5
18/03/2020;7,1;11;21;0,5
19/03/2020;6,2;11;21;5
20/03/2020;6;11;20;9,5
21/03/2020;5,4;11;19;10,5
22/03/2020;5,6;10;19;5,5
23/03/2020;5,6;10;19;1
24/03/2020;6,8;11;20;0,5
25/03/2020;7,8;11;21;0
26/03/2020;8,7;11;21;0
